Id,UserName,UserURL,Version,Score,Title,Text,URL
gp:AOqpTOHabgAEU9lkCWmrHC0vD7WmgyMcUBBCw3QWNfv9ZayqI6C3l0BNVGl2mkrvMDbXTxY1YBIkwg9iOcHxxio,Aishah Samaroo,https://play-lh.googleusercontent.com/a-/AOh14GhZdzUxiVbOhJdG5q7UHe9JdXky8_IvPKhrhifAAQ,1.18.2.03,1,,I love it minecraft is a nice game but can the stuff in the market be free and can you make some furnature,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHabgAEU9lkCWmrHC0vD7WmgyMcUBBCw3QWNfv9ZayqI6C3l0BNVGl2mkrvMDbXTxY1YBIkwg9iOcHxxio
gp:AOqpTOFcQAQowmsp9Z_z4qdmdGSuS4lgsrciPtoHaSudVvGBy0g49VCNYkfdqrSp8DQNIWTWmyGKFMwyvueCIwg,Katherine Poitevint-Stroud,https://play-lh.googleusercontent.com/a-/AOh14Gi2nHAmdwZXhY8A_i3MJnTJ4BW9i1t01bY3A-55BQ,,5,,SUCKS,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFcQAQowmsp9Z_z4qdmdGSuS4lgsrciPtoHaSudVvGBy0g49VCNYkfdqrSp8DQNIWTWmyGKFMwyvueCIwg
gp:AOqpTOHvxq7ULVxpXsUYxmUWNs4D0jfMBHVoC6HD4FQuv7j9lxGvIyP3ccQrcw-5K8W1o8Rraf1vyDYuLjFwT3M,Trever Schefdore,https://play-lh.googleusercontent.com/a-/AOh14Gh1OUwmlz25GFKBF4W0cNEyE4CR9XIIeE7sOqjj,1.18.2.03,3,,Can't get on marketplace says that it need an update but the app is up to date idk what to do,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHvxq7ULVxpXsUYxmUWNs4D0jfMBHVoC6HD4FQuv7j9lxGvIyP3ccQrcw-5K8W1o8Rraf1vyDYuLjFwT3M
gp:AOqpTOGhNoKBI8MY_FwlhJpPu6sZgq05OwbwecjRJHY5-OpvsJvSXn2tbF37fYuX7XwHaAeIAYbIwdGz9QcpeWA,Jane Hagley,https://play-lh.googleusercontent.com/a-/AOh14Gj-ThUpixT2MvgnFkWOLRF7NQ8sIVLPdxEcpker,1.18.2.03,5,,This game is the most popular game in the universe I love it thanks for making this game,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGhNoKBI8MY_FwlhJpPu6sZgq05OwbwecjRJHY5-OpvsJvSXn2tbF37fYuX7XwHaAeIAYbIwdGz9QcpeWA
gp:AOqpTOFB-N7y5C-8aAlshFvjO28Yh6QYqGbRUKNtE_zAX6cTIsXSryFP_2Ixbo1FDufoIaVGZRZ4C_RUf9mwr9U,frogo 1313,https://play-lh.googleusercontent.com/a-/AOh14Gh7dkijU6Hmd5HEqz9ZaxySRXpRYM0vRJEDbomh,,5,,I love this game the only reason why si because you can play it for hours and hours and hours because time just flys. I think you should get this game.,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFB-N7y5C-8aAlshFvjO28Yh6QYqGbRUKNtE_zAX6cTIsXSryFP_2Ixbo1FDufoIaVGZRZ4C_RUf9mwr9U
gp:AOqpTOEOYQcboyq5aoK216TYYPa7e_kyelDIE-xUjUltGF5I5dLHNxNzxftPzyUwuHN7A-gRbnYcVLRHnHFwpRY,ItsJustPersonal,https://play-lh.googleusercontent.com/a-/AOh14GiAJNdnIqGKU-pUxQIDVRFrUqDR8lb4eqqdpGRQ_Q,1.18.2.03,5,,It's just.. good like that,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEOYQcboyq5aoK216TYYPa7e_kyelDIE-xUjUltGF5I5dLHNxNzxftPzyUwuHN7A-gRbnYcVLRHnHFwpRY
gp:AOqpTOHV6fe_aKbWzFXicQJKoYkteV9L28GX_XK3zAacY57WAmLsTMBSGS80smLU1-AHZXvscuTV89fuuTHKP4g,the PC player let's play Roblox and more,https://play-lh.googleusercontent.com/a-/AOh14GhkqdBNn_J0LbwOtmd5DxCr2VnsOxmeejRPwuwi,1.18.2.03,1,,I just changed it to one star I mean I'm not a hater I like this game but there's a I guess bug about it because I can't even see the menu screen not like it in your Minecraft server literally I can't even see the menu screen I just have to look at the background of the menu screen and it's stupid and I suggest you try to fix it then I'll change it to five stars,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHV6fe_aKbWzFXicQJKoYkteV9L28GX_XK3zAacY57WAmLsTMBSGS80smLU1-AHZXvscuTV89fuuTHKP4g
gp:AOqpTOE0T1BUuCdQ_mhteiBdTtjN0KePmhXxXaOPXw9KMbka7u-PrUu3F3FYiubxqIOBM5Pe9HvxRoMYib8EwI8,Alastor,https://play-lh.googleusercontent.com/a-/AOh14Gj0O9njLDlu1Y9tJootp9Lrz2RQ5Gad2DGnblQ7lw,1.17.11.01,5,,I love this game it's fun I like to play with other people but there is just one thing it is just that my friend keeps using a Jenny Mod it is like about $3X.,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOE0T1BUuCdQ_mhteiBdTtjN0KePmhXxXaOPXw9KMbka7u-PrUu3F3FYiubxqIOBM5Pe9HvxRoMYib8EwI8
gp:AOqpTOGm6I16MCgJDKfY7CVBoaGpwrN0xQj4uPYjgzP1ZJUuX5RRzs_0GFzN4UdOScDV9w35fR1i1pvewnFc8pI,Amy Brambila,https://play-lh.googleusercontent.com/a/AATXAJwuetkizyxbk8H26dTcrySLLxLPIq03WHiv2ICF=mo,1.18.2.03,5,,Please add something that's im riding a spider,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGm6I16MCgJDKfY7CVBoaGpwrN0xQj4uPYjgzP1ZJUuX5RRzs_0GFzN4UdOScDV9w35fR1i1pvewnFc8pI
gp:AOqpTOG86CsTbly1B58wu0XKB1ZGqIk3pvguFaQjrlLMHf2Re0wO4Ah094fRtonGgIxZYEOQ8pHtlcfkTjCnH9o,Arif Niboss,https://play-lh.googleusercontent.com/a-/AOh14GjJS_gJcZkFEnVFv-ASr8biJXB00tCurkNreOOMWQ,1.18.2.03,5,,HAISHHHH,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOG86CsTbly1B58wu0XKB1ZGqIk3pvguFaQjrlLMHf2Re0wO4Ah094fRtonGgIxZYEOQ8pHtlcfkTjCnH9o
gp:AOqpTOEOX8g_2vstD2VlZ-HWOhB3KjoMW3Sob0pwS0j_pF__OYubJLVOaDvPgW2LsTvRzKYlb4ccReU2EWFqN8E,Moises DmT,https://play-lh.googleusercontent.com/a/AATXAJx3RJUFWu6QZCAZP1fU9cv356rzLwhKpq5UiKOs=mo,1.18.2.03,5,,Its fun,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEOX8g_2vstD2VlZ-HWOhB3KjoMW3Sob0pwS0j_pF__OYubJLVOaDvPgW2LsTvRzKYlb4ccReU2EWFqN8E
gp:AOqpTOH_pPLs-T81hQiuWv_uze0gFzhL3Z2QUvXtsuN_MPiE74mBdINwCmP_QvpWJQ5si5kVmBsJRjKMo2STOcw,vijay kumar,https://play-lh.googleusercontent.com/a/AATXAJxiB2-QU8l_Q46UpOyQpKG_7LkhFSCWFaP9CEI1=mo,1.18.2.03,5,,😍😍,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOH_pPLs-T81hQiuWv_uze0gFzhL3Z2QUvXtsuN_MPiE74mBdINwCmP_QvpWJQ5si5kVmBsJRjKMo2STOcw
gp:AOqpTOFG1rjeNpCkhz8M6RxfYXCL4cPmjG7yftN_7qd-IGY7zIpi4iPp7sBAvfpPm3T1sKrbLaMsStyBkoxObaM,R D,https://play-lh.googleusercontent.com/a-/AOh14Gi5ToSt393OwVfdMVImC8RL7qK6z8G6GX855CGVYMg,,1,,"12/31 Suddenly can no longer access marketplace, no new update showing since 1.18.2. Great 2022 new years gift Mojang",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFG1rjeNpCkhz8M6RxfYXCL4cPmjG7yftN_7qd-IGY7zIpi4iPp7sBAvfpPm3T1sKrbLaMsStyBkoxObaM
gp:AOqpTOHMID6FwojVTACKu4ySUQNFMjBOuKtlopqc9HjLOda-k8wvS6yy0hd-07nBHgpCV5VaGbTcR7eBr6K9Z5A,caterina desiato,https://play-lh.googleusercontent.com/a-/AOh14GisDDKrJ4UvF6leZJhoTdW1DEkNtxopnMc-u8RDaQ,,5,,Fun,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHMID6FwojVTACKu4ySUQNFMjBOuKtlopqc9HjLOda-k8wvS6yy0hd-07nBHgpCV5VaGbTcR7eBr6K9Z5A
gp:AOqpTOG-2lyRDghcoUuDesW1nO-D_u_Vq7diQQlCPa2VXj8hbpQzUlhQUFu8gY1atldHVl8Z53BtoWdeDqs_vq8,Pheleste Elizondo,https://play-lh.googleusercontent.com/a/AATXAJyGo5nWyia-LO2J7b0c3vY3W3-_e2zWRnEuEOM=mo,1.18.2.03,5,,It's just the game for me and honestly in my opinion the best game for when im bored and its a little less expensive than on java or bedrock edition.,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOG-2lyRDghcoUuDesW1nO-D_u_Vq7diQQlCPa2VXj8hbpQzUlhQUFu8gY1atldHVl8Z53BtoWdeDqs_vq8
gp:AOqpTOFPtPm21GHK8w2bTPC1l954n9nriD2PTUksHABcbCvKm0AQGI0y2bAYaUNkg8zO-vNzMXi6QLouqE11z1M,golden Sonic Tyson Six,https://play-lh.googleusercontent.com/a-/AOh14GiyUxWXMGdyDBHBQGTFLZv1Hk7J2Bf6oY8W4F8GCg,1.18.2.03,5,,This game is the BEST they should make a real volcano update,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFPtPm21GHK8w2bTPC1l954n9nriD2PTUksHABcbCvKm0AQGI0y2bAYaUNkg8zO-vNzMXi6QLouqE11z1M
gp:AOqpTOGUVa_nt-a7gErTk9NmV43DQoefSwW7X30IBC6diezxPSsVp61KwC6u76O_gGaCEg8vlLV8q-DoAF9O1g0,James Long,https://play-lh.googleusercontent.com/a/AATXAJwGsQpR73FUrklVXMaoCyPxAonEgyYiQixXHHr4=mo,1.18.2.03,5,,Hi minecraft,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGUVa_nt-a7gErTk9NmV43DQoefSwW7X30IBC6diezxPSsVp61KwC6u76O_gGaCEg8vlLV8q-DoAF9O1g0
gp:AOqpTOFIctfCZNiAsEHlHGC-gSbPbULOEY2hj6toiA3ynl3EguiPktefp-quF-XU4KZFHHFaw3YGWtuE4rRcE5c,iprPLAYZ,https://play-lh.googleusercontent.com/a-/AOh14Gj26hhAa6B9fNymlxzroItY4ayDfylGalZOaDB7,1.18.2.03,5,,"This game is really cool and fun, And l totally recommend it, Theres endless possibilities, Endless adventures, And also very fun with friends.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFIctfCZNiAsEHlHGC-gSbPbULOEY2hj6toiA3ynl3EguiPktefp-quF-XU4KZFHHFaw3YGWtuE4rRcE5c
gp:AOqpTOEeatnCFaa0VXqMLfd5ZkiuvcY0f2PMe0mnSF8KUcmNVuaE-2-UWupGGtTJDvA6r2kkKJelVoDy14zx7wM,Sonia Ramirez,https://play-lh.googleusercontent.com/a-/AOh14Gi_TnzpzL5JqnfRUyBo_h8c9s5jtLccHB5xPDpV,1.18.2.03,5,,I love Minecraft but now I am just waiting for the ocean stuff that Stacy Plays talked about!  Can't wait!!!,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEeatnCFaa0VXqMLfd5ZkiuvcY0f2PMe0mnSF8KUcmNVuaE-2-UWupGGtTJDvA6r2kkKJelVoDy14zx7wM
gp:AOqpTOFWFnixZvdaSeUFxDl02HnidDN4NuCq6UCUQB_fRhDx-3TRfV72S7mYMQ1ItXLx33pEkDtc_gMowRUIgNs,Isaco,https://play-lh.googleusercontent.com/a-/AOh14Gh9xKXKuaVv_tNmbAp_1bPHFMYariXSjezf1cRgw0w,1.18.10.21,5,,The wild update is here I think,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFWFnixZvdaSeUFxDl02HnidDN4NuCq6UCUQB_fRhDx-3TRfV72S7mYMQ1ItXLx33pEkDtc_gMowRUIgNs
gp:AOqpTOGjXowUpXKPnIDdCpPv8OUDx4ECtuqte7QTCSl6O_oJoU3vGM6kJSRVlVjuyRuZtvWibnQytXF8TFENRJ8,Sid Germer,https://play-lh.googleusercontent.com/a/AATXAJyZKY4Gx9P1F5UohQ5J_avvlv1inKfwinm-2j1J=mo,1.18.0.02,5,,Good game! •_•,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGjXowUpXKPnIDdCpPv8OUDx4ECtuqte7QTCSl6O_oJoU3vGM6kJSRVlVjuyRuZtvWibnQytXF8TFENRJ8
gp:AOqpTOGq2-OKyuxsz8h3yU8cXmmNty0slC_3N3OaVuGx2DHGphR5SeYuiXyAcJEnV1jTBbvWHD9hcOHDZtmBUpQ,Minnesota Wild,https://play-lh.googleusercontent.com/a-/AOh14GhBUIVIJkEnVowZu0JCtEkQwtr92MOj7Fmo3trU,1.18.2.03,5,,Awesome game PERIOD!!! NO Excuses,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGq2-OKyuxsz8h3yU8cXmmNty0slC_3N3OaVuGx2DHGphR5SeYuiXyAcJEnV1jTBbvWHD9hcOHDZtmBUpQ
gp:AOqpTOHU5eJeN_q8Avy7HVjTRpyYgcwz27wbDclnLR0Feo9jY-kmAb-oURyk4RP87oGdTq_stv8Vrw9KLdYthOE,Julian Zawadzki,https://play-lh.googleusercontent.com/a/AATXAJwB0C3PAC-nN3FCfMzM_cDvKRehzJ_jnqgwbFm1=mo,1.18.2.03,5,,It is a great game,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHU5eJeN_q8Avy7HVjTRpyYgcwz27wbDclnLR0Feo9jY-kmAb-oURyk4RP87oGdTq_stv8Vrw9KLdYthOE
gp:AOqpTOGCbstKnQeKvGAkP-3RmKAzYpKwFo3E2P6OwELElWOtJsqhiUvETBkcgTApqpiT3KmEsQYIyNhyCyON-sU,Enrique Monica,https://play-lh.googleusercontent.com/a-/AOh14GjqjegVDt1MVKyrSaQ1n8OU6MiUlAOXWV2tebMmkA,1.18.2.03,1,,Cant connect to the world that my friend invited me on multiplayer. Fix this please. Now it saying can't connect to the world,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGCbstKnQeKvGAkP-3RmKAzYpKwFo3E2P6OwELElWOtJsqhiUvETBkcgTApqpiT3KmEsQYIyNhyCyON-sU
gp:AOqpTOE-8YXuviSanl16eiFg7n2T0JEp1iYK-CaCkf5Wk7amo84BGwxiPw_mfoZ3DO3detrc5ZisYOca1USZ6hE,Trey Brisbois,https://play-lh.googleusercontent.com/a/AATXAJwubIfRu1M0-4cIXG7fHqGJcRclkn5BlRxomcog=mo,,5,,Gooooood,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOE-8YXuviSanl16eiFg7n2T0JEp1iYK-CaCkf5Wk7amo84BGwxiPw_mfoZ3DO3detrc5ZisYOca1USZ6hE
gp:AOqpTOEx5Rk9RLl8z5pkGqZlvFSQcONdOw1_iJZY6DAi9LmjXvw3viVHeqJoX0BUJa3yxNUG7QbqzZk4U0tURVQ,James Vandusen,https://play-lh.googleusercontent.com/a/AATXAJxXvAIxwrCzl4Uwwwn7Jlr9XDMPwJwRIwUSOEIu=mo,1.18.2.03,1,,Not worth paying for,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEx5Rk9RLl8z5pkGqZlvFSQcONdOw1_iJZY6DAi9LmjXvw3viVHeqJoX0BUJa3yxNUG7QbqzZk4U0tURVQ
gp:AOqpTOFddwd2Rr50ONxfUBzHpdXuuYakIEWfVIcgmmIzzJETu7sw-ErEtXuhC4OsnMvEFOE6VhohWek7rDJQGCM,Manogar Nadarajah,https://play-lh.googleusercontent.com/a-/AOh14GiJPueFxODwVtJNbatF0s6WyxfKEyTA54ld9ueu,1.18.2.03,1,,I hear weird sounds all the time in minecraft,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFddwd2Rr50ONxfUBzHpdXuuYakIEWfVIcgmmIzzJETu7sw-ErEtXuhC4OsnMvEFOE6VhohWek7rDJQGCM
gp:AOqpTOGX9cG8onB2z0MZ2KO2BfiG-eLnoE2BtWnWTyvZi9sD0HOd8HVYtQ3NSK9lJik19YNv_cbY4NQ4HOMNbi4,Spidey4Ever,https://play-lh.googleusercontent.com/a-/AOh14GgT1w5qHTF-SxttgPRsfYrmlODJeGbKo55LvWp_6w,,5,,Epic,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGX9cG8onB2z0MZ2KO2BfiG-eLnoE2BtWnWTyvZi9sD0HOd8HVYtQ3NSK9lJik19YNv_cbY4NQ4HOMNbi4
gp:AOqpTOEH44OyEvTIvGOXK_D1e7NxqgvVi3Lj0KsLh2XavMbjsIyryXHXs_tpV6pmVw9RuN8BI6mjLv6rrPJ4ugk,Shawn Nettle,https://play-lh.googleusercontent.com/a/AATXAJxVTaVntX1io27NsjPtwK90AFbR1xd4Kx3lwvZx=mo,1.18.2.03,3,,If this doesn't hurry up and install I will make you give me a refund,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEH44OyEvTIvGOXK_D1e7NxqgvVi3Lj0KsLh2XavMbjsIyryXHXs_tpV6pmVw9RuN8BI6mjLv6rrPJ4ugk
gp:AOqpTOGPNiPSUiD1FE2d6J9827-MnKMbfnDRXr_i29iNbUeagBD62bLop9K7WrbeuvbL4lAuZiMZwt8bDf8VZMg,Aniff gaming,https://play-lh.googleusercontent.com/a-/AOh14GisoKT4dbgTSD62A-IlTdwhIMIpZO_NbB4oH-Zc,1.18.2.03,2,,"Bro my world are gone all of them and i tried to make new 1 its even disappear... Pleas fix it and also my account got logged. The damn question is i hate moving out files again also its moving whole storage and log off my account, pleas fix it come on bro am gonna quit",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGPNiPSUiD1FE2d6J9827-MnKMbfnDRXr_i29iNbUeagBD62bLop9K7WrbeuvbL4lAuZiMZwt8bDf8VZMg
gp:AOqpTOFpaZxho8kiP058EBukJx_KluB_rBF0skouwfi78DvXKFuNxJeOc1Wv1II05r7W1EWhxPEpxRbeEX8ISYw,Lucas suxs,https://play-lh.googleusercontent.com/a-/AOh14Ghlvhd5G93WmLtWheJcJXNvfYi2jtRBXkt45g8DIA,1.18.2.03,4,,"Honestly its really awesome, unfortunately I've experienced a bunch of bugs, i don't know if they are caused by my phone or the game itself, The boats will randomly disappear when you unmount it , and you have to relog the world to make it reaper, and spawn rate of the mobs are really weird, like some mobs spawn in groups of 3 especially zombies (Idk if its because of the game mode because i have it on hard when i made the world) And my worlds disappear",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFpaZxho8kiP058EBukJx_KluB_rBF0skouwfi78DvXKFuNxJeOc1Wv1II05r7W1EWhxPEpxRbeEX8ISYw
gp:AOqpTOFfsZB2XGvDr-XwD08PuJfrJ06b23BxBdU4-pxBAlj6sKNJZ1KkLaT538mucDftvkKwVdwCVtYvznyva_g,Thor Odinson,https://play-lh.googleusercontent.com/a-/AOh14GgPXFL9KKyNHQpAPv-AuZY4MYMS3njHfb2gVNNSYg,1.18.2.03,5,,Please fix the BOAT DISAPPEARING bug after I use it. When I leave the boat it suddenly disappear I annoys me everytime... FIX IT MOJANG!!! I encounter this bug since 1.17..,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFfsZB2XGvDr-XwD08PuJfrJ06b23BxBdU4-pxBAlj6sKNJZ1KkLaT538mucDftvkKwVdwCVtYvznyva_g
gp:AOqpTOFOVFo-JOXEVT6aE6MnPOP2hilqP89GlP77uvbrpKjRMa_2Z6RZbtJKPjneR58bZygykIz9bQ7zIdPR2rM,Sylvie Pierce,https://play-lh.googleusercontent.com/a/AATXAJxgzimaYZwxWqjdLT1p_g-ks9LXn4qYTG3u8tu3=mo,1.18.2.03,5,,I love it!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFOVFo-JOXEVT6aE6MnPOP2hilqP89GlP77uvbrpKjRMa_2Z6RZbtJKPjneR58bZygykIz9bQ7zIdPR2rM
gp:AOqpTOEQMqhBEUlVytoRftXH00x0psU0z3Gbg9k3_LAwhgQTeWd0cxuR4Z13lBAc-J6Jedc9tNt7oBlZJNd6lCw,jagadeshwari ashok,https://play-lh.googleusercontent.com/a/AATXAJyVWgLC4IeATQl6I4Xvq8MnuJQYoeqiV30GCuO-=mo,1.18.2.03,5,,Amazing game mojang,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEQMqhBEUlVytoRftXH00x0psU0z3Gbg9k3_LAwhgQTeWd0cxuR4Z13lBAc-J6Jedc9tNt7oBlZJNd6lCw
gp:AOqpTOEMUtDG04hy0VOkPKUpZBvEXAoTQXo-Q9ZUwChzlHzYvU2xQcWM1l2qblwRS5iwrzF-6XothYWN73fb3RQ,Gabriel Achterberg,https://play-lh.googleusercontent.com/a-/AOh14GhgahM2V-Zc6ko4ShsXg8jRxxgekCqV0yUOv2ld,,5,,It is so amazing,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEMUtDG04hy0VOkPKUpZBvEXAoTQXo-Q9ZUwChzlHzYvU2xQcWM1l2qblwRS5iwrzF-6XothYWN73fb3RQ
gp:AOqpTOF_NRVNOKOBrf8PQ3meGopKP75NJWF8AeirmU-mKgXQUq-maC8m7x88ibKYeW8D0rZj-mpr_IuPyF_zwts,Alex Muratori,https://play-lh.googleusercontent.com/a/AATXAJwNxzufIUZEw0tOUUnS2-BC8nNQi9n2GTs_5iR6=mo,1.17.32.02,5,,Awesome,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOF_NRVNOKOBrf8PQ3meGopKP75NJWF8AeirmU-mKgXQUq-maC8m7x88ibKYeW8D0rZj-mpr_IuPyF_zwts
gp:AOqpTOHpMLWbjvEtwqZ7m2DjJLkNxWNNv420N4-qF5NsV8XQ4EYb0PL0WTk68ASDmq1qZn8e7HkVzGOVuAHmE54,toxic sansYT,https://play-lh.googleusercontent.com/a-/AOh14GiTWERZFRdKdF0HzKauaRD2zo9CvqfY0Z81IKak,1.18.2.03,5,,Worst game ever 🧢🧢🧢🧢🧢(cap means lies),https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHpMLWbjvEtwqZ7m2DjJLkNxWNNv420N4-qF5NsV8XQ4EYb0PL0WTk68ASDmq1qZn8e7HkVzGOVuAHmE54
gp:AOqpTOGQ5k1XbKWGO1NAKhyJHjB26gZDIlrRQABN_9WwdfgIKzYrNBz0kiel4BCnyScOZMdemi6fr5sexPBcjjw,Alisha’s gone Scentsy crazy,https://play-lh.googleusercontent.com/a-/AOh14Gi9OM3PUVA_C6WligG6RYwgt5vnW3bYHTcuT2u9Sg,1.18.2.03,4,,I rate it 4 stars because I take one away cause it's not realizing,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGQ5k1XbKWGO1NAKhyJHjB26gZDIlrRQABN_9WwdfgIKzYrNBz0kiel4BCnyScOZMdemi6fr5sexPBcjjw
gp:AOqpTOFUkGpx3YTE0ShNOsQcvs_XWQPBn4g0NtNVl3LComd-nQF1roEVz0uApn89o5gEqiKLyV5I1g_S6ORsVh8,AMIR PIYARJI,https://play-lh.googleusercontent.com/a/AATXAJziANuZHFHeZyc7oQz6zvWoEie8kAzRB7u3oq8y=mo,1.17.34.02,5,,👙👠💄💍👱‍♀️🙎‍♀️🧖‍♀️👯‍♀️💑👫❤👄💋💌🌷🍔🍟🌮🌯🍿🧀🥞🥫🥙🍡🍫🍬🍰🎁♥️🏰🚘🎥🚸✅ GALA LAWF IM GALS 🍰🎁🍫🧀,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFUkGpx3YTE0ShNOsQcvs_XWQPBn4g0NtNVl3LComd-nQF1roEVz0uApn89o5gEqiKLyV5I1g_S6ORsVh8
gp:AOqpTOHtotEnEntFsd9ooYARyuDCAwNtCVEcV4oA-h0r5qlxqN8KuK2ujeqKsr5GeTYCc7uyO3jy2GDXcr6r81c,Mheruel Merjudio,https://play-lh.googleusercontent.com/a-/AOh14GjfcL1Ro5UmJKp37tbLksNUbriwwtlNwN788gUY,1.18.2.03,4,,"This is one of the best game I've ever played and I've been playing for years but i have one issue,you cant use the right click on any mouse so if you can fix it,it would be way cooler",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHtotEnEntFsd9ooYARyuDCAwNtCVEcV4oA-h0r5qlxqN8KuK2ujeqKsr5GeTYCc7uyO3jy2GDXcr6r81c
gp:AOqpTOE3VhOCjuPryVbiyQ2-SuNpjrEbEBzBxVR7ISo3Fw19Jp2LpGcqFPXA7MzoT0A9Ff6Lxo7ZwBsjp9kkuGQ,Payton Sexton,https://play-lh.googleusercontent.com/a-/AOh14Gi1PNlU1ZLwufO6n12EJRMJbUhoada5DpBNu_Pt_g,1.18.2.03,5,,Nevermind now I LOVE Minecraft ❤️😀❤️😀❤️😀❤️❤️😀😀❤️,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOE3VhOCjuPryVbiyQ2-SuNpjrEbEBzBxVR7ISo3Fw19Jp2LpGcqFPXA7MzoT0A9Ff6Lxo7ZwBsjp9kkuGQ
gp:AOqpTOH9Jh41GpGHGvbpgbi33CpwNzx72H006thxzUxdxV_qzRsC6ign2tXpWVdDeZzvrKPyh-eC13IY8avvdN0,ella wellington,https://play-lh.googleusercontent.com/a-/AOh14Gg-K_8LALLkeI4zrzZAEtsJMmuH73HCsTgXZHPm,,1,,Worst game ever i would rate a o so bad i can not refund this stupid game,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOH9Jh41GpGHGvbpgbi33CpwNzx72H006thxzUxdxV_qzRsC6ign2tXpWVdDeZzvrKPyh-eC13IY8avvdN0
